cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,nivel
"202277","20313500","203135","0",1.000000000000000,Bartolomé Mitre 2815,Bartolomé Mitre 2815 piso 4 of 408,CENOF Centro Mirares,CENOF Mirares,4861-5435,S/D,C1039,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,Ministerio de Educación,2.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"2",105239.751896999994642,102280.935412000020733,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202277","20159884","201598","84",1.000000000000000,Bartolomé Mitre 2815,Bartolomé Mitre 2815,Centro Educativo de Nivel Primario N° 58 - AMMAR,CENP 58,4672-2684,adu_centros@yahoo.com.ar,C1201,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,2.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105239.751896999994642,102280.935412000020733,Primario de Jóvenes y Adultos
"202278","20295600","202956","0",1.000000000000000,Matanza 2781,Matanza 2781,Centro de Formación Profesional N° 39,CFP 39,4918-5698,cfp39_de12@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,Ministerio de Educación,19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",102869.656596999993781,97371.452312099994742,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202279","20285800","202858","0",2.000000000000000,Viamonte 783,Viamonte 783,Inst. de Formación Superior en Turismo,I F Sup enTurismo,5353-0566,info@ifset.edu.ar,C1053,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",107834.100197000007029,103244.886912000001757,Superior No Universitario Común
"202281","20184513","201845","13",1.000000000000000,Avda. Manuel R. Trelles 2750,Avda. Manuel R. Trelles 2750 Sector 1 Casa 66,"Centro de Alfabetización, Educación Básica y Trabajo N° 39",CAEByT 39,4301-2540,paebyt@gmail.com,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,14.000000000000000,15.000000000000000,PATERNAL,01 - HOSP ALVAREZ,"1",99744.307098000004771,103558.179610999999568,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202283","20201014","202010","14",1.000000000000000,Avda. Pavón 4175,Avda. Pavón 4175,Centro Educativo Cursos Especiales - UOEP,CECE UOEP,4432-0681,monicacompu@gmail.com/smeadultos@yahoo.com.ar,C1253,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,6.000000000000000,5.000000000000000,BOEDO,03 - HOSP DURAND,"1",103716.163396999996621,99815.909711900007096,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202284","20241100","202411","0",1.000000000000000,Rosario 532,Rosario 532,IUPFA,IUPFA,4905-5087,colegioadistancia@iupfa.edu.ar,C1424,S/D,SecAdu,Nivel Secundario de Jóvenes y Adultos,,No Corresponde - Gob Nac,,Otros,8.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102489.797196999992593,101069.262111999996705,Secundario de Jóvenes y Adultos
"202285","20286600","202866","0",2.000000000000000,Villa 1-11-14 Manzana 10 Casa 33,Villa 1-11-14 Mza. 10 Casa 33,Bachillerato Popular de Jóvenes y Adultos Bajo Flores,B.Pop Bajo Flores,S/N,bachilleratobajoflores@gmail.com,C1111,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,BP,Bachillerato Popular de Jóvenes y Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,19.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",101907.871396999980789,97652.587312000003294,Secundario de Jóvenes y Adultos
"202312","20287800","202878","0",2.000000000000000,Suarez 1525,Suarez 1525 1° piso,Escuela Infantil Manos a la Obra,EI Manos a la Obra,4301-8533,j.manosalaobra@hotmail.com,C1271,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,4.000000000000000,4.000000000000000,BARRACAS,02 - HOSP ARGERICH,"1",108308.687995999993291,98998.217312299995683,Otros Servicios Educativos de la modalidad Común
"202343","20055900","200559","0",1.000000000000000,Blanco Encalada 3479,Blanco Encalada 3471,Escuela Infantil N° 06/10° Madre Eufrasia Iaconis,EI 06/10,4545-3354,dei_ei6_de10@bue.edu.ar / ei6_10@yahoo.com.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,Ministerio de Educación,10.000000000000000,13.000000000000000,BELGRANO,07 - HOSP PIROVANO,"1",99367.474098299993784,107054.709111000003759,Inicial Común
"202287","20287200","202872","0",2.000000000000000,Avda. Leandro N. Alem 719,Avda. Leandro N. Alem 719,Jardín Maternal Mi Pequeño Mundo,JM Mi  Pequeño Mundo,5166-0703,jardin@jmmipequnomundo.com.ar,C1001,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",108498.213596999994479,103322.735211999999592,Otros Servicios Educativos de la modalidad Común
"202288","20203007","202030","7",1.000000000000000,Cortina 645,Cortina 645,Centro de Formación Profesional N° 25 (anexo 7) - Casa Puerto,CFP 25 (a7),4671-0010,cfp25_de12@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,Ministerio de Educación,18.000000000000000,10.000000000000000,VILLA LURO,11 - HOSP VELEZ SARSFIELD,"2",95946.986998299995321,99544.820411399996374,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202288","20274308","202743","8",1.000000000000000,Cortina 645,Cortina 645,Programa Contextos de encierro Casa Puerto,PrCE Casa Puerto,4339-1855/1,deaa_ce_administracion@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,PriAdu - SecAdu,Nivel Primario y Secundario de Jóvenes y Adultos,PCE,Programa en Contextos de Encierro,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,18.000000000000000,10.000000000000000,VILLA LURO,11 - HOSP VELEZ SARSFIELD,"1",95946.986998299995321,99544.820411399996374,Primario de Jóvenes y Adultos - Secundario de Jóvenes y Adultos
"202288","20159840","201598","40",1.000000000000000,Cortina 645,Cortina 645,Centro Educativo de Nivel Primario N° 52 - Casa Puerto,CENP 52,4672-2684,adu_centros@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,18.000000000000000,10.000000000000000,VILLA LURO,11 - HOSP VELEZ SARSFIELD,"1",95946.986998299995321,99544.820411399996374,Primario de Jóvenes y Adultos
"202289","20292900","202929","0",2.000000000000000,Gavilán 4455,Gavilán 4455,Inst. Raices,I Raices,4573-0319,colegioraices@hotmail.com,C1419,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,16.000000000000000,12.000000000000000,VILLA PUEYRREDON,12 - HOSP ZUBIZARRETA,"1",97338.841698400006862,105111.032510999997612,Inicial Común - Primario Común
"202289","20283500","202835","0",2.000000000000000,Gavilán 4455,Gavilán 4455,Escuela Infantil Petete,EI Petete,4573-0319,jardinpetete@hotmail.com.ar,C1419,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,16.000000000000000,12.000000000000000,VILLA PUEYRREDON,12 - HOSP ZUBIZARRETA,"1",97338.841698400006862,105111.032510999997612,Otros Servicios Educativos de la modalidad Común
"202290","20249800","202498","0",1.000000000000000,Santiago del Estero 866,Santiago del Estero 866,UGEE N° 08 Bachillerato Popular de Adultos y Adolescentes Darío Santillán,UGEE 08 B.Pop Santillán,S/D,bachilleratodariosantillan@gmail.com,C1075,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",107260.290896999998949,101213.968311999997240,Secundario de Jóvenes y Adultos
"202291","20188400","201884","0",2.000000000000000,Avda. Cerviño 3447,Avda. Cerviño 3447,Jardín de Infantes Bumerang,JI Bumerang,4802-7945,boomerangkinder@yahoo.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",105105.583996999994270,105412.713610999999219,Inicial Común
"202292","20277900","202779","0",2.000000000000000,Sarmiento 4620,Sarmiento 4620,Dulce Espera,Dulce Espera,4862-2000/4863-3333,dulceespera@fibertel.com.ar,C1197,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,2.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",102981.594396999993478,102776.405712000007043,Otros Servicios Educativos de la modalidad Común
"202293","20311000","203110","0",2.000000000000000,Paraguay 1935,Paraguay 1935,INSTITUTO PRIVADO CENTRO DE PSICOLOGIA  EXISTENCIAL Y LOGOTERAPIA CPEL,I.CPEL,S/D,S/D,C1121,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"3",106247.336697000006097,103398.367211999997380,Superior No Universitario Común
"202294","20285701","202857","1",2.000000000000000,Mendoza 1440,Mendoza 1440,Escuela Infantil Niños del Siglo XXI anexo,EI Niños siglo XXI a,4783-1788,informes@jardindelsiglo21.com.ar,C1111,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,10.000000000000000,13.000000000000000,BELGRANO,07 - HOSP PIROVANO,"1",101422.728697999991709,108190.332811000000220,Otros Servicios Educativos de la modalidad Común
"202295","20285700","202857","0",2.000000000000000,Güemes 4776,Güemes 4776,Escuela Infantil Niños del Siglo XXI sede,EI Niños siglo XXI s,4773-4554,informes@jardindelsiglo21.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,9.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",103497.035797999997158,105399.406111000003875,Otros Servicios Educativos de la modalidad Común
"202298","20262400","202624","0",2.000000000000000,Malabia 2370,Malabia 2370,Escuela Infantil El Patito Feo,El Patito Feo,4832-2809/2409,jardinmaternal@childrens-boston.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,9.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",104066.589796999993268,104864.719010999993770,Otros Servicios Educativos de la modalidad Común
"202299","20020000","200200","0",2.000000000000000,Palpa 3773,Palpa 3773,C.E.P.P.L.A.,CEPPLA,4514-6050,direcpedagogica@gmail.com,C1427,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,14.000000000000000,15.000000000000000,CHACARITA,10 - HOSP TORNU,"1",100722.109498000005260,105224.873710999992909,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"202300","20201600","202016","0",1.000000000000000,Senillosa 206,Senillosa 206,Centro de Formación Profesional N° 05 UDA,CFP 05 UDA,4902-5927/2857,cfp5_de7@bue.edu.ar,C1424,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,Ministerio de Educación,8.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",103087.510697000005166,101163.286911999995937,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202301","20286100","202861","0",2.000000000000000,Teodoro García 2932,Teodoro García 2932,Escuela Infantil Mundo del Sol,EI Mundo del Sol,4554-6638/4553-4994,mundodelsol@ciudad.com.ar,C1426,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,9.000000000000000,13.000000000000000,COLEGIALES,07 - HOSP PIROVANO,"4",101327.638197999986005,106057.561411000002408,Otros Servicios Educativos de la modalidad Común
"200927","20227100","202271","0",1.000000000000000,Cañada de Gómez 3850,Cañada de Gómez 3850,Jardín Maternal N° 05/20°,JM 05/20,4686-1162,maternal5distrito20@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JM,Jardín Maternal,Dirección de Educación Inicial,Ministerio de Educación,20.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97883.917804900003830,94807.924613399998634,Inicial Común
"202302","20211100","202111","0",2.000000000000000,Talcahuano 78,Talcahuano 78,Centro de Estudio Superior,C de Estudio Superior,5353-3007,info@educacion-ces.com.ar,C1013,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",107178.228596999993897,102372.426112000001012,Superior No Universitario Común
